==4170== NVPROF is profiling process 4170, command: ./backprop_cuda 65536
==4170== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==4170== Profiling application: ./backprop_cuda 65536
==4170== Profiling result:
==4170== Event result:
"Device","Kernel","Invocations","Event Name","Min","Max","Avg","Total"
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"gst_inst_8bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"gst_inst_16bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"gst_inst_32bit",1114112,1114112,1114112,7798784
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"gst_inst_64bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"gst_inst_128bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"prof_trigger_00",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"prof_trigger_01",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"prof_trigger_02",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"prof_trigger_03",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"prof_trigger_04",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"prof_trigger_05",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"prof_trigger_06",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"prof_trigger_07",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"warps_launched",32768,32768,32768,229376
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"inst_issued0",2241809,2282525,2258954,15812681
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"inst_issued1",3213665,3214244,3213832,22496824
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"inst_issued2",101888,102258,101963,713747
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"inst_executed",3407872,3407872,3407872,23855104
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"thread_inst_executed",98238464,98238464,98238464,687669248
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"not_predicated_off_thread_inst_executed",80412672,80412672,80412672,562888704
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"global_load",65536,65536,65536,458752
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"global_store",65536,65536,65536,458752
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"generic_load",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"generic_store",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"inst_executed_in_trap",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"active_cycles_in_trap",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"local_store",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"local_load",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"shared_load",393216,393216,393216,2752512
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"shared_store",229376,229376,229376,1605632
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"inst_executed_shared_atom_cas",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"shared_atom",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"global_atom_cas",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"atom_count",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"gred_count",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"divergent_branch",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"branch",65536,65536,65536,458752
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"shared_ld_bank_conflict",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"shared_st_bank_conflict",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"shared_ld_transactions",253952,253952,253952,1777664
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"shared_st_transactions",159744,159744,159744,1118208
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"active_cycles",2779034,2799472,2787521,19512651
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"elapsed_cycles_sm",3095844,3216836,3162328,22136300
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"active_warps",159823977,161436845,160813570,1125694993
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"active_cycles_pm",1382416,1396774,1389900,9729306
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"active_warps_pm",161363828,163082976,162186896,1135308276
"Tesla P100-SXM2-16GB (0)","bpnn_layerforward_CUDA(float*, float*, float*, float*, int, int)",7,"elapsed_cycles_pm",1545773,1587025,1568867,10982071
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"tex0_cache_sector_queries",1227363,1241859,1234869,8644089
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"tex1_cache_sector_queries",1232160,1246656,1239149,8674044
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"tex0_cache_sector_misses",456930,461764,459586,3217102
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"tex1_cache_sector_misses",460747,465438,462888,3240220
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"fb_subp0_read_sectors",70932,71097,71003,497024
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"fb_subp1_read_sectors",70859,70967,70927,496489
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"fb_subp0_write_sectors",71117,71289,71177,498239
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"fb_subp1_write_sectors",71060,71140,71097,497684
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"fb1_subp0_read_sectors",70953,71044,70993,496954
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"fb1_subp1_read_sectors",70876,71023,70949,496648
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"fb1_subp0_write_sectors",71071,71267,71147,498032
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"fb1_subp1_write_sectors",71067,71213,71111,497779
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"l2_subp0_write_sector_misses",142188,142556,142324,996271
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"l2_subp1_write_sector_misses",142274,142571,142348,996436
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"l2_subp0_read_sector_misses",141894,142098,141996,993978
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"l2_subp1_read_sector_misses",141946,142086,142006,994045
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"l2_subp0_read_tex_sector_queries",150181,150285,150232,1051628
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"l2_subp1_read_tex_sector_queries",149585,149709,149640,1047480
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"l2_subp0_write_tex_sector_queries",163842,163842,163842,1146894
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"l2_subp1_write_tex_sector_queries",163844,163844,163844,1146908
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"l2_subp0_read_tex_hit_sectors",7698,8337,8013,56093
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"l2_subp1_read_tex_hit_sectors",7148,7744,7408,51862
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"l2_subp0_write_tex_hit_sectors",163842,163842,163842,1146894
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"l2_subp1_write_tex_hit_sectors",163844,163844,163844,1146908
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"l2_subp0_total_read_sector_queries",150265,150378,150307,1052152
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"l2_subp1_total_read_sector_queries",149633,149710,149665,1047655
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"l2_subp0_total_write_sector_queries",163871,163876,163873,1147115
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"l2_subp1_total_write_sector_queries",163853,163858,163855,1146987
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"l2_subp0_read_sysmem_sector_queries",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"l2_subp1_read_sysmem_sector_queries",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"l2_subp0_write_sysmem_sector_queries",1,5,3,23
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"l2_subp1_write_sysmem_sector_queries",0,4,1,12
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"gld_inst_8bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"gld_inst_16bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"gld_inst_32bit",7340112,7340112,7340112,51380784
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"gld_inst_64bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"gld_inst_128bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"gst_inst_8bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"gst_inst_16bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"gst_inst_32bit",2097184,2097184,2097184,14680288
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"gst_inst_64bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"gst_inst_128bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"prof_trigger_00",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"prof_trigger_01",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"prof_trigger_02",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"prof_trigger_03",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"prof_trigger_04",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"prof_trigger_05",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"prof_trigger_06",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"prof_trigger_07",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"warps_launched",32768,32768,32768,229376
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"inst_issued0",4544495,4726629,4641392,32489747
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"inst_issued1",1543348,1545030,1543782,10806478
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"inst_issued2",167425,167505,167444,1172112
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"inst_executed",1867804,1867804,1867804,13074628
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"thread_inst_executed",59769280,59769280,59769280,418384960
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"not_predicated_off_thread_inst_executed",59769264,59769264,59769264,418384848
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"global_load",229381,229381,229381,1605667
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"global_store",65538,65538,65538,458766
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"generic_load",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"generic_store",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"inst_executed_in_trap",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"active_cycles_in_trap",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"local_store",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"local_load",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"shared_load",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"shared_store",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"inst_executed_shared_atom_cas",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"shared_atom",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"global_atom_cas",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"atom_count",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"gred_count",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"divergent_branch",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"branch",32769,32769,32769,229383
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"shared_ld_bank_conflict",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"shared_st_bank_conflict",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"shared_ld_transactions",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"shared_st_transactions",0,0,0,0
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"active_cycles",3127757,3218820,3176401,22234811
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"elapsed_cycles_sm",3581200,3704406,3629882,25409180
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"active_warps",185880029,193191056,188464997,1319254981
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"active_cycles_pm",1551904,1594235,1568545,10979816
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"active_warps_pm",185563172,190544668,187325353,1311277472
"Tesla P100-SXM2-16GB (0)","bpnn_adjust_weights_cuda(float*, int, float*, int, float*, float*)",7,"elapsed_cycles_pm",1748543,1796373,1775661,12429633
