==5538== NVPROF is profiling process 5538, command: ./hybridsort r
==5538== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==5538== Profiling application: ./hybridsort r
==5538== Profiling result:
==5538== Event result:
"Device","Kernel","Invocations","Event Name","Min","Max","Avg","Total"
"Tesla P100-SXM2-16GB (0)","mergeSortFirst(float4*, int)",4,"local_load",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergeSortFirst(float4*, int)",4,"shared_load",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergeSortFirst(float4*, int)",4,"shared_store",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergeSortFirst(float4*, int)",4,"inst_executed_shared_atom_cas",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergeSortFirst(float4*, int)",4,"shared_atom",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergeSortFirst(float4*, int)",4,"global_atom_cas",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergeSortFirst(float4*, int)",4,"atom_count",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergeSortFirst(float4*, int)",4,"gred_count",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergeSortFirst(float4*, int)",4,"divergent_branch",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergeSortFirst(float4*, int)",4,"branch",16413,16413,16413,65652
"Tesla P100-SXM2-16GB (0)","mergeSortFirst(float4*, int)",4,"shared_ld_bank_conflict",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergeSortFirst(float4*, int)",4,"shared_st_bank_conflict",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergeSortFirst(float4*, int)",4,"shared_ld_transactions",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergeSortFirst(float4*, int)",4,"shared_st_transactions",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergeSortFirst(float4*, int)",4,"active_cycles",1062887,1085912,1071621,4286485
"Tesla P100-SXM2-16GB (0)","mergeSortFirst(float4*, int)",4,"elapsed_cycles_sm",1423994,1458868,1445472,5781888
"Tesla P100-SXM2-16GB (0)","mergeSortFirst(float4*, int)",4,"active_warps",53783965,55292305,54494696,217978784
"Tesla P100-SXM2-16GB (0)","mergeSortFirst(float4*, int)",4,"active_cycles_pm",541079,557806,552089,2208356
"Tesla P100-SXM2-16GB (0)","mergeSortFirst(float4*, int)",4,"active_warps_pm",54002336,55193856,54579015,218316060
"Tesla P100-SXM2-16GB (0)","mergeSortFirst(float4*, int)",4,"elapsed_cycles_pm",736272,749916,742493,2969974
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"tex0_cache_sector_queries",310381,314917,312946,1251787
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"tex1_cache_sector_queries",309827,314363,311797,1247189
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"tex0_cache_sector_misses",222283,226443,224273,897094
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"tex1_cache_sector_misses",220453,224624,222633,890534
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"fb_subp0_read_sectors",32875,32892,32883,131535
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"fb_subp1_read_sectors",32857,32874,32865,131461
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"fb_subp0_write_sectors",33955,34151,34039,136156
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"fb_subp1_write_sectors",33799,34011,33894,135577
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"fb1_subp0_read_sectors",32864,32880,32872,131488
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"fb1_subp1_read_sectors",32853,32865,32861,131444
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"fb1_subp0_write_sectors",34000,34080,34044,136176
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"fb1_subp1_write_sectors",33846,34106,33956,135824
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"l2_subp0_write_sector_misses",67955,68211,68083,272332
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"l2_subp1_write_sector_misses",67989,68121,68075,272300
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"l2_subp0_read_sector_misses",65739,65772,65755,263023
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"l2_subp1_read_sector_misses",65730,65747,65741,262965
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"l2_subp0_read_tex_sector_queries",67411,67423,67416,269664
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"l2_subp1_read_tex_sector_queries",67302,67313,67308,269232
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"l2_subp0_write_tex_sector_queries",80007,80007,80007,320028
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"l2_subp1_write_tex_sector_queries",79991,79991,79991,319964
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"l2_subp0_read_tex_hit_sectors",1773,1801,1788,7153
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"l2_subp1_read_tex_hit_sectors",1656,1681,1672,6690
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"l2_subp0_write_tex_hit_sectors",38485,38726,38605,154422
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"l2_subp1_write_tex_hit_sectors",38569,38862,38736,154944
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"l2_subp0_total_read_sector_queries",68637,68664,68649,274599
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"l2_subp1_total_read_sector_queries",68493,68510,68498,273992
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"l2_subp0_total_write_sector_queries",80022,80026,80024,320096
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"l2_subp1_total_write_sector_queries",79993,79997,79995,319982
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"l2_subp0_read_sysmem_sector_queries",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"l2_subp1_read_sysmem_sector_queries",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"l2_subp0_write_sysmem_sector_queries",0,4,2,8
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"l2_subp1_write_sysmem_sector_queries",1,5,3,12
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"gld_inst_8bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"gld_inst_16bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"gld_inst_32bit",1048576,1048576,1048576,4194304
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"gld_inst_64bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"gld_inst_128bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"gst_inst_8bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"gst_inst_16bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"gst_inst_32bit",1048576,1048576,1048576,4194304
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"gst_inst_64bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"gst_inst_128bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"prof_trigger_00",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"prof_trigger_01",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"prof_trigger_02",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"prof_trigger_03",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"prof_trigger_04",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"prof_trigger_05",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"prof_trigger_06",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"prof_trigger_07",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"warps_launched",40960,40960,40960,163840
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"inst_issued0",1840151,2043366,1948382,7793531
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"inst_issued1",967204,967398,967262,3869049
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"inst_issued2",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"inst_executed",964834,964834,964834,3859336
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"thread_inst_executed",30670840,30670860,30670849,122683396
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"not_predicated_off_thread_inst_executed",29622272,29622272,29622272,118489088
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"global_load",33258,33258,33258,133032
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"global_store",33258,33258,33258,133032
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"generic_load",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"generic_store",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"inst_executed_in_trap",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"active_cycles_in_trap",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"local_store",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"local_load",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"shared_load",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"shared_store",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"inst_executed_shared_atom_cas",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"shared_atom",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"global_atom_cas",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"atom_count",0,0,0,0
"Tesla P100-SXM2-16GB (0)","mergepack(float*, float*)",4,"gred_count",0,0,0,0
