==5503== NVPROF is profiling process 5503, command: ./pavle ../../data/huffman/test1024_H2.206587175259.in
==5503== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==5503== Profiling application: ./pavle ../../data/huffman/test1024_H2.206587175259.in
==5503== Profiling result:
==5503== Event result:
"Device","Kernel","Invocations","Event Name","Min","Max","Avg","Total"
"Tesla P100-SXM2-16GB (0)","vlc_encode_kernel_sm64huff(unsigned int*, unsigned int const *, unsigned int const *, unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int*)",10,"global_atom_cas",0,0,0,0
"Tesla P100-SXM2-16GB (0)","vlc_encode_kernel_sm64huff(unsigned int*, unsigned int const *, unsigned int const *, unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int*)",10,"atom_count",0,0,0,0
"Tesla P100-SXM2-16GB (0)","vlc_encode_kernel_sm64huff(unsigned int*, unsigned int const *, unsigned int const *, unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int*)",10,"gred_count",0,0,0,0
"Tesla P100-SXM2-16GB (0)","vlc_encode_kernel_sm64huff(unsigned int*, unsigned int const *, unsigned int const *, unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int*)",10,"divergent_branch",0,0,0,0
"Tesla P100-SXM2-16GB (0)","vlc_encode_kernel_sm64huff(unsigned int*, unsigned int const *, unsigned int const *, unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int*)",10,"branch",338944,338944,338944,3389440
"Tesla P100-SXM2-16GB (0)","vlc_encode_kernel_sm64huff(unsigned int*, unsigned int const *, unsigned int const *, unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int*)",10,"shared_ld_bank_conflict",225336,225336,225336,2253360
"Tesla P100-SXM2-16GB (0)","vlc_encode_kernel_sm64huff(unsigned int*, unsigned int const *, unsigned int const *, unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int*)",10,"shared_st_bank_conflict",137960,137960,137960,1379600
"Tesla P100-SXM2-16GB (0)","vlc_encode_kernel_sm64huff(unsigned int*, unsigned int const *, unsigned int const *, unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int*)",10,"shared_ld_transactions",388152,388152,388152,3881520
"Tesla P100-SXM2-16GB (0)","vlc_encode_kernel_sm64huff(unsigned int*, unsigned int const *, unsigned int const *, unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int*)",10,"shared_st_transactions",226024,226024,226024,2260240
"Tesla P100-SXM2-16GB (0)","vlc_encode_kernel_sm64huff(unsigned int*, unsigned int const *, unsigned int const *, unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int*)",10,"active_cycles",2092742,2109357,2097777,20977779
"Tesla P100-SXM2-16GB (0)","vlc_encode_kernel_sm64huff(unsigned int*, unsigned int const *, unsigned int const *, unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int*)",10,"elapsed_cycles_sm",2471218,2487222,2478152,24781522
"Tesla P100-SXM2-16GB (0)","vlc_encode_kernel_sm64huff(unsigned int*, unsigned int const *, unsigned int const *, unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int*)",10,"active_warps",111040800,112065034,111500077,1115000770
"Tesla P100-SXM2-16GB (0)","vlc_encode_kernel_sm64huff(unsigned int*, unsigned int const *, unsigned int const *, unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int*)",10,"active_cycles_pm",1052249,1071539,1060666,10606669
"Tesla P100-SXM2-16GB (0)","vlc_encode_kernel_sm64huff(unsigned int*, unsigned int const *, unsigned int const *, unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int*)",10,"active_warps_pm",111670716,113168544,112053802,1120538020
"Tesla P100-SXM2-16GB (0)","vlc_encode_kernel_sm64huff(unsigned int*, unsigned int const *, unsigned int const *, unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int*)",10,"elapsed_cycles_pm",1234780,1246479,1240818,12408184
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"tex0_cache_sector_queries",514,514,514,514
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"tex1_cache_sector_queries",0,0,0,0
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"tex0_cache_sector_misses",386,386,386,386
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"tex1_cache_sector_misses",0,0,0,0
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"fb_subp0_read_sectors",8,8,8,8
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"fb_subp1_read_sectors",16,16,16,16
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"fb_subp0_write_sectors",36,36,36,36
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"fb_subp1_write_sectors",36,36,36,36
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"fb1_subp0_read_sectors",0,0,0,0
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"fb1_subp1_read_sectors",9,9,9,9
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"fb1_subp0_write_sectors",36,36,36,36
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"fb1_subp1_write_sectors",32,32,32,32
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"l2_subp0_write_sector_misses",72,72,72,72
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"l2_subp1_write_sector_misses",68,68,68,68
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"l2_subp0_read_sector_misses",8,8,8,8
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"l2_subp1_read_sector_misses",13,13,13,13
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"l2_subp0_read_tex_sector_queries",64,64,64,64
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"l2_subp1_read_tex_sector_queries",66,66,66,66
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"l2_subp0_write_tex_sector_queries",64,64,64,64
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"l2_subp1_write_tex_sector_queries",64,64,64,64
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"l2_subp0_read_tex_hit_sectors",32,32,32,32
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"l2_subp1_read_tex_hit_sectors",62,62,62,62
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"l2_subp0_write_tex_hit_sectors",64,64,64,64
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"l2_subp1_write_tex_hit_sectors",64,64,64,64
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"l2_subp0_total_read_sector_queries",80,80,80,80
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"l2_subp1_total_read_sector_queries",82,82,82,82
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"l2_subp0_total_write_sector_queries",77,77,77,77
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"l2_subp1_total_write_sector_queries",64,64,64,64
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"l2_subp0_read_sysmem_sector_queries",0,0,0,0
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"l2_subp1_read_sysmem_sector_queries",0,0,0,0
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"l2_subp0_write_sysmem_sector_queries",1,1,1,1
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"l2_subp1_write_sysmem_sector_queries",4,4,4,4
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"gld_inst_8bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"gld_inst_16bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"gld_inst_32bit",1026,1026,1026,1026
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"gld_inst_64bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"gld_inst_128bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"gst_inst_8bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"gst_inst_16bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"gst_inst_32bit",1024,1024,1024,1024
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"gst_inst_64bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","uniformAdd(unsigned int*, unsigned int*, int, int, int)",1,"gst_inst_128bit",0,0,0,0
