==4283== NVPROF is profiling process 4283, command: ./b+tree file ../../data/b+tree/mil.txt command ../../data/b+tree/command.txt
==4283== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==4283== Profiling application: ./b+tree file ../../data/b+tree/mil.txt command ../../data/b+tree/command.txt
==4283== Profiling result:
==4283== Event result:
"Device","Kernel","Invocations","Event Name","Min","Max","Avg","Total"
"Tesla P100-SXM2-16GB (0)","findK",1,"l2_subp1_total_read_sector_queries",387688,387688,387688,387688
"Tesla P100-SXM2-16GB (0)","findK",1,"l2_subp0_total_write_sector_queries",25023,25023,25023,25023
"Tesla P100-SXM2-16GB (0)","findK",1,"l2_subp1_total_write_sector_queries",24995,24995,24995,24995
"Tesla P100-SXM2-16GB (0)","findK",1,"l2_subp0_read_sysmem_sector_queries",0,0,0,0
"Tesla P100-SXM2-16GB (0)","findK",1,"l2_subp1_read_sysmem_sector_queries",0,0,0,0
"Tesla P100-SXM2-16GB (0)","findK",1,"l2_subp0_write_sysmem_sector_queries",4,4,4,4
"Tesla P100-SXM2-16GB (0)","findK",1,"l2_subp1_write_sysmem_sector_queries",1,1,1,1
"Tesla P100-SXM2-16GB (0)","findK",1,"gld_inst_8bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","findK",1,"gld_inst_16bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","findK",1,"gld_inst_32bit",16350991,16350991,16350991,16350991
"Tesla P100-SXM2-16GB (0)","findK",1,"gld_inst_64bit",7720000,7720000,7720000,7720000
"Tesla P100-SXM2-16GB (0)","findK",1,"gld_inst_128bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","findK",1,"gst_inst_8bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","findK",1,"gst_inst_16bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","findK",1,"gst_inst_32bit",10000,10000,10000,10000
"Tesla P100-SXM2-16GB (0)","findK",1,"gst_inst_64bit",40000,40000,40000,40000
"Tesla P100-SXM2-16GB (0)","findK",1,"gst_inst_128bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","findK",1,"prof_trigger_00",0,0,0,0
"Tesla P100-SXM2-16GB (0)","findK",1,"prof_trigger_01",0,0,0,0
"Tesla P100-SXM2-16GB (0)","findK",1,"prof_trigger_02",0,0,0,0
"Tesla P100-SXM2-16GB (0)","findK",1,"prof_trigger_03",0,0,0,0
"Tesla P100-SXM2-16GB (0)","findK",1,"prof_trigger_04",0,0,0,0
"Tesla P100-SXM2-16GB (0)","findK",1,"prof_trigger_05",0,0,0,0
"Tesla P100-SXM2-16GB (0)","findK",1,"prof_trigger_06",0,0,0,0
"Tesla P100-SXM2-16GB (0)","findK",1,"prof_trigger_07",0,0,0,0
